City,Price,Area,Location,bhk,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,LandscapedGardens,JoggingTrack,Intercom,ClubHouse,24X7Security,CarParking,WashingMachine,Gasconnection,LiftAvailable
Bangalore,11399999,1560,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,1,1,1,0,0,0,1
Bangalore,4500000,1097,Begur,2,0,0,1,1,1,1,1,1,1,0,0,0,1
Bangalore,5240000,1310,Bommasandra,3,0,0,1,1,1,1,0,0,1,1,0,0,1
Bangalore,4120000,1030,Bommasandra,2,0,0,1,1,1,1,0,0,1,1,0,0,1
Bangalore,29600000,3300,JP Nagar Phase 1,4,0,1,1,1,1,1,1,1,1,0,0,0,1
Bangalore,8954000,1216,Varthur,2,0,0,1,1,1,1,0,1,1,1,0,0,1
Bangalore,8800000,1195,Varthur,2,0,0,1,1,1,1,0,1,1,1,0,0,1
Bangalore,15400000,2321,Varthur,3,0,0,1,1,1,1,0,1,1,1,0,0,1
Bangalore,11000000,1655,Varthur,3,0,0,1,1,1,1,0,1,1,1,0,0,1
Bangalore,9122000,2172,Kannur on Thanisandra Main Road,3,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,5267000,1505,Uttarahalli,3,0,0,1,1,1,1,1,0,0,0,0,0,1
Bangalore,3507000,1002,Uttarahalli,2,0,0,1,1,1,1,1,0,0,0,0,0,1
Bangalore,4816000,1376,Uttarahalli,3,0,0,1,1,1,1,1,0,0,0,0,0,1
Bangalore,4312000,1232,Uttarahalli,2,0,0,1,1,1,1,1,0,0,0,0,0,1
Bangalore,5295000,1513,Uttarahalli,3,0,0,1,1,1,1,1,0,0,0,0,0,1
Bangalore,3696000,1056,Uttarahalli,2,0,0,1,1,1,1,1,0,0,0,0,0,1
Bangalore,4140000,1183,Uttarahalli,2,0,0,1,1,1,1,1,0,0,0,0,0,1
Bangalore,3832000,1095,Uttarahalli,2,0,0,1,1,1,1,1,0,0,0,0,0,1
Bangalore,3377000,965,Uttarahalli,2,0,0,1,1,1,1,1,0,0,0,0,0,1
Bangalore,4560000,1303,Uttarahalli,3,0,0,1,1,1,1,1,0,0,0,0,0,1
Bangalore,5015000,1433,Uttarahalli,3,0,0,1,1,1,1,1,0,0,0,0,0,1
Bangalore,3769000,1077,Uttarahalli,2,0,0,1,1,1,1,1,0,0,0,0,0,1
Bangalore,3447000,985,Uttarahalli,2,0,0,1,1,1,1,1,0,0,0,0,0,1
Bangalore,4956000,1416,Uttarahalli,3,0,0,1,1,1,1,1,0,0,0,0,0,1
Bangalore,5323000,1521,Uttarahalli,3,0,0,1,1,1,1,1,0,0,0,0,0,1
Bangalore,3954999,1130,Uttarahalli,2,0,0,1,1,1,1,1,0,0,0,0,0,1
Bangalore,3419000,977,Uttarahalli,2,0,0,1,1,1,1,1,0,0,0,0,0,1
Bangalore,5351000,1529,Uttarahalli,3,0,0,1,1,1,1,1,0,0,0,0,0,1
Bangalore,4434000,1267,Uttarahalli,3,0,0,1,1,1,1,1,0,0,0,0,0,1
Bangalore,7837000,1866,Anagalapura Near Hennur Main Road,3,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,9834000,2235,Anagalapura Near Hennur Main Road,3,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,8298999,1976,Anagalapura Near Hennur Main Road,3,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,8728000,2182,Anagalapura Near Hennur Main Road,3,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,9453000,1725,Hosa Road,3,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,15000000,1795,Sahakar Nagar,2,0,0,1,1,1,1,1,1,1,1,0,1,1
Bangalore,8900000,1000,Sahakar Nagar,1,0,0,1,1,1,1,1,1,1,1,0,1,1
Bangalore,14400000,1740,Sahakar Nagar,2,0,0,1,1,1,1,1,1,1,1,0,1,1
Bangalore,12700000,1490,Sahakar Nagar,2,0,0,1,1,1,1,1,1,1,1,0,1,1
Bangalore,12500000,1320,Sahakar Nagar,3,0,0,1,1,1,1,1,1,1,1,0,1,1
Bangalore,20099999,2330,Sahakar Nagar,4,0,0,1,1,1,1,1,1,1,1,0,1,1
Bangalore,18800000,2165,Sahakar Nagar,3,0,0,1,1,1,1,1,1,1,1,0,1,1
Bangalore,13700000,1645,Sahakar Nagar,2,0,0,1,1,1,1,1,1,1,1,0,1,1
Bangalore,18900000,1985,Sahakar Nagar,3,0,0,1,1,1,1,1,1,1,1,0,1,1
Bangalore,8500000,1616,Avalahalli Off Sarjapur Road,3,0,1,1,1,1,1,1,1,1,1,0,0,1
Bangalore,12000000,2225,Sarjapur Road Wipro To Railway Crossing,3,0,0,1,1,0,1,1,1,1,1,0,0,1
Bangalore,9000000,1541,Hosa Road,3,0,0,1,1,0,1,1,1,1,0,0,0,1
Bangalore,9300000,1515,Varthur,3,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,11000000,1690,Uttarahalli,3,1,0,1,1,1,1,1,1,1,0,0,1,1
Bangalore,12000000,2225,Sarjapur Road Wipro To Railway Crossing,3,0,0,1,1,0,1,1,1,1,1,0,0,0
Bangalore,18000000,1770,Bilekahalli,3,1,0,1,1,1,1,1,1,1,1,0,1,1
Bangalore,29300000,3012,Bilekahalli,4,0,0,1,1,1,1,1,1,1,1,0,1,1
Bangalore,22799999,2370,Bilekahalli,3,0,0,1,1,1,1,1,1,1,1,0,1,1
Bangalore,3200000,700,R T  Nagar,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Bangalore,3200000,700,R T  Nagar,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Bangalore,11000000,1335,JP Nagar Phase 7,2,0,0,1,0,0,0,1,1,0,0,0,1,1
Bangalore,9800000,1690,Subramanyapura,3,0,0,1,1,0,0,1,1,0,0,0,1,1
Bangalore,42500000,4282,JP Nagar Phase 4,4,1,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,13500000,1500,Sahakar Nagar,3,1,1,1,1,0,1,1,1,1,1,0,0,1
Bangalore,15600000,1880,JP Nagar Phase 7,3,0,0,1,0,0,0,1,1,0,0,0,1,1
Bangalore,18900000,1985,Sahakar Nagar,3,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,15400000,1795,Sahakar Nagar,2,0,0,1,1,1,1,1,1,1,1,0,1,1
Bangalore,12300000,1410,Sahakar Nagar,2,0,0,1,1,1,1,1,1,1,1,0,1,1
Bangalore,6845999,1042,JP Nagar Phase 8,2,0,0,1,1,1,1,0,1,1,1,0,0,1
Bangalore,9173000,1408,JP Nagar Phase 8,3,0,0,1,1,1,1,0,1,1,1,0,0,1
Bangalore,9471000,1455,JP Nagar Phase 8,3,0,0,1,1,1,1,0,1,1,1,0,0,1
Bangalore,7247000,1105,JP Nagar Phase 8,2,0,0,1,1,1,1,0,1,1,1,0,0,1
Bangalore,5599000,1120,Amruthahalli,2,0,0,0,0,0,0,1,0,0,0,0,0,1
Bangalore,11800000,1345,Sahakar Nagar,1,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,4815000,1107,Horamavu,2,0,0,1,0,0,0,1,0,1,0,0,0,1
Bangalore,4880000,1122,Horamavu,2,0,0,1,0,0,0,1,0,1,0,0,0,1
Bangalore,5050000,1161,Horamavu,2,0,0,1,0,0,0,1,0,1,0,0,0,1
Bangalore,4619000,1062,Horamavu,2,0,0,1,0,0,0,1,0,1,0,0,0,1
Bangalore,4785000,1100,Horamavu,2,0,0,1,0,0,0,1,0,1,0,0,0,1
Bangalore,4972000,1143,Horamavu,2,0,0,1,0,0,0,1,0,1,0,0,0,1
Bangalore,4737000,1089,Horamavu,2,0,0,1,0,0,0,1,0,1,0,0,0,1
Bangalore,4854000,1116,Horamavu,2,0,0,1,0,0,0,1,0,1,0,0,0,1
Bangalore,28300000,3033,Banashankari,4,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,21400000,2378,Banashankari,3,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,23500000,2522,Banashankari,3,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,29900000,3205,Banashankari,4,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,9200000,1376,RR Nagar,2,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,8000000,1168,RR Nagar,2,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,9200000,1373,RR Nagar,2,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,8000000,1168,RR Nagar,2,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,8000000,1168,RR Nagar,2,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,9300000,1376,RR Nagar,2,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,7900000,1168,RR Nagar,2,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,9200000,1376,RR Nagar,2,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,9100000,1373,RR Nagar,2,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,9000000,1373,RR Nagar,2,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,7900000,1168,RR Nagar,2,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,7900000,1160,RR Nagar,2,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,8000000,1168,RR Nagar,2,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,7800000,1160,RR Nagar,2,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,9200000,1373,RR Nagar,2,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,9100000,1376,RR Nagar,2,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,9100000,1373,RR Nagar,2,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,9000000,1373,RR Nagar,2,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,7900000,1168,RR Nagar,2,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,8800000,1373,RR Nagar,2,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,3990000,1140,Kengeri,3,0,0,1,1,1,0,1,0,0,1,0,0,1
Bangalore,4021000,1149,Kengeri,3,0,0,1,1,1,0,1,0,0,1,0,0,1
Bangalore,4088000,1168,Kengeri,3,0,0,1,1,1,0,1,0,0,1,0,0,1
Bangalore,9060000,1275,Begur,2,0,0,0,0,0,0,1,0,1,0,0,0,1
Bangalore,8644000,1210,Begur,2,0,0,0,0,0,0,1,0,1,0,0,0,1
Bangalore,8836000,1240,Begur,2,0,0,0,0,0,0,1,0,1,0,0,0,1
Bangalore,10200000,1450,Begur,3,0,0,0,0,0,0,1,0,1,0,0,0,1
Bangalore,8528000,1192,Begur,2,0,0,0,0,0,0,1,0,1,0,0,0,1
Bangalore,8516000,1190,Begur,2,0,0,0,0,0,0,1,0,1,0,0,0,1
Bangalore,8804000,1235,Begur,2,0,0,0,0,0,0,1,0,1,0,0,0,1
Bangalore,9910000,1400,Begur,3,0,0,0,0,0,0,1,0,1,0,0,0,1
Bangalore,7634000,1606,Ramamurthy Nagar,3,0,0,1,0,0,0,1,0,1,0,0,0,1
Bangalore,5970000,1239,Ramamurthy Nagar,2,0,0,1,0,0,0,1,0,1,0,0,0,1
Bangalore,7675000,1615,Ramamurthy Nagar,3,0,0,1,0,0,0,1,0,1,0,0,0,1
Bangalore,5702000,1180,Ramamurthy Nagar,2,0,0,1,0,0,0,1,0,1,0,0,0,1
Bangalore,6210000,1292,Ramamurthy Nagar,2,0,0,1,0,0,0,1,0,1,0,0,0,1
Bangalore,2520000,900,Attibele,2,0,0,1,1,0,1,1,1,1,0,0,0,1
Bangalore,3304000,1180,Attibele,3,0,0,1,1,0,1,1,1,1,0,0,0,1
Bangalore,3010000,1075,Attibele,3,0,0,1,1,0,1,1,1,1,0,0,0,1
Bangalore,2800000,1000,Attibele,2,0,0,1,1,0,1,1,1,1,0,0,0,1
Bangalore,2464000,880,Attibele,2,0,0,1,1,0,1,1,1,1,0,0,0,1
Bangalore,5557000,1185,Kadugodi,2,0,0,1,1,1,1,1,0,1,0,0,0,0
Bangalore,11900000,2540,Kadugodi,3,0,0,1,1,1,1,1,0,1,0,0,0,0
Bangalore,7738000,1650,Kadugodi,3,0,0,1,1,1,1,1,0,1,0,0,0,0
Bangalore,6354000,1355,Kadugodi,2,0,0,1,1,1,1,1,0,1,0,0,0,0
Bangalore,2814000,600,Kadugodi,1,0,0,1,1,1,1,1,0,1,0,0,0,0
Bangalore,5463000,1165,Kadugodi,2,0,0,1,1,1,1,1,0,1,0,0,0,0
Bangalore,7456999,1590,Kadugodi,3,0,0,1,1,1,1,1,0,1,0,0,0,0
Bangalore,5416000,1155,Kadugodi,2,0,0,1,1,1,1,1,0,1,0,0,0,0
Bangalore,11700000,2495,Kadugodi,3,0,0,1,1,1,1,1,0,1,0,0,0,0
Bangalore,5604000,1195,Kadugodi,2,0,0,1,1,1,1,1,0,1,0,0,0,0
Bangalore,7175000,1530,Kadugodi,3,0,0,1,1,1,1,1,0,1,0,0,0,0
Bangalore,7504000,1600,Kadugodi,3,0,0,1,1,1,1,1,0,1,0,0,0,0
Bangalore,5628000,1200,Kadugodi,2,0,0,1,1,1,1,1,0,1,0,0,0,0
Bangalore,5200000,884,Nagarbhavi,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangalore,5200000,884,Nagarbhavi,2,0,0,1,1,0,0,0,1,0,0,0,0,1
Bangalore,6385000,1120,Kodigehalli,2,0,0,0,0,0,0,1,0,1,1,0,0,1
Bangalore,6531999,1005,Banaswadi,2,0,1,1,1,0,1,0,1,1,1,0,0,0
Bangalore,9457000,1455,Banaswadi,3,0,1,1,1,0,1,0,1,1,1,0,0,0
Bangalore,9035000,1390,Banaswadi,3,0,1,1,1,0,1,0,1,1,1,0,0,0
Bangalore,6662000,1025,Banaswadi,2,0,1,1,1,0,1,0,1,1,1,0,0,0
Bangalore,7181999,1105,Banaswadi,2,0,1,1,1,0,1,0,1,1,1,0,0,0
Bangalore,7377000,1135,Banaswadi,2,0,1,1,1,0,1,0,1,1,1,0,0,0
Bangalore,7125000,1425,Whitefield Hope Farm Junction,3,0,0,1,1,1,1,1,1,1,1,0,0,0
Bangalore,6389000,1125,Kodigehalli,2,0,0,0,0,0,0,1,1,1,1,0,0,1
Bangalore,6459000,1125,Kodigehalli,2,0,0,0,0,0,0,1,0,1,1,0,0,1
Bangalore,11800000,2021,ITPL,3,0,0,1,1,1,1,1,1,0,1,0,0,1
Bangalore,11500000,1971,ITPL,3,0,0,1,1,1,1,1,1,0,1,0,0,1
Bangalore,7920000,1354,ITPL,2,0,0,1,1,1,1,1,1,0,1,0,0,1
Bangalore,10700000,1845,ITPL,3,0,0,1,1,1,1,1,1,0,1,0,0,1
Bangalore,10600000,1823,ITPL,3,0,0,1,1,1,1,1,1,0,1,0,0,1
Bangalore,8464000,1447,ITPL,2,0,0,1,1,1,1,1,1,0,1,0,0,1
Bangalore,8184000,1399,ITPL,2,0,0,1,1,1,1,1,1,0,1,0,0,1
Bangalore,10100000,1735,ITPL,3,0,0,1,1,1,1,1,1,0,1,0,0,1
Bangalore,8178000,1398,ITPL,2,0,0,1,1,1,1,1,1,0,1,0,0,1
Bangalore,11299999,1940,ITPL,3,0,0,1,1,1,1,1,1,0,1,0,0,1
Bangalore,10100000,1743,ITPL,3,0,0,1,1,1,1,1,1,0,1,0,0,1
Bangalore,8289000,1417,ITPL,2,0,0,1,1,1,1,1,1,0,1,0,0,1
Bangalore,7856000,1343,ITPL,2,0,0,1,1,1,1,1,1,0,1,0,0,1
Bangalore,8254000,1411,ITPL,2,0,0,1,1,1,1,1,1,0,1,0,0,1
Bangalore,7820999,1337,ITPL,2,0,0,1,1,1,1,1,1,0,1,0,0,1
Bangalore,11700000,2010,ITPL,3,0,0,1,1,1,1,1,1,0,1,0,0,1
Bangalore,10500000,1797,ITPL,3,0,0,1,1,1,1,1,1,0,1,0,0,1
Bangalore,10300000,1768,ITPL,3,0,0,1,1,1,1,1,1,0,1,0,0,1
Bangalore,4455000,990,JP Nagar Phase 8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangalore,4905000,1090,JP Nagar Phase 8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangalore,5550000,1250,Vidyaranyapura,2,0,0,0,0,0,0,1,0,1,1,0,0,1
Bangalore,4500000,1012,Vidyaranyapura,2,0,0,0,0,0,0,1,0,1,1,0,0,1
Bangalore,13000000,1630,Narayanapura on Hennur Main Road,3,0,0,1,1,0,1,0,1,0,0,0,0,1
Bangalore,5500000,1082,Kumbalgodu,2,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,20700000,1987,JP Nagar Phase 7,3,0,0,1,1,1,0,0,1,0,0,0,0,1
Bangalore,3999000,1333,Sarjapur,3,0,1,1,1,1,1,1,1,1,1,0,0,1
Bangalore,3522000,1174,Sarjapur,3,0,1,1,1,1,1,1,1,1,1,0,0,1
Bangalore,2874000,958,Sarjapur,2,0,1,1,1,1,1,1,1,1,1,0,0,1
Bangalore,3682000,1473,Attibele,3,0,0,1,1,1,1,0,1,1,1,0,0,1
Bangalore,3427000,1371,Attibele,3,0,0,1,1,1,1,0,1,1,1,0,0,1
Bangalore,3932000,1573,Attibele,3,0,0,1,1,1,1,0,1,1,1,0,0,1
Bangalore,3822000,1529,Attibele,3,0,0,1,1,1,1,0,1,1,1,0,0,1
Bangalore,2487000,995,Attibele,2,0,0,1,1,1,1,0,1,1,1,0,0,1
Bangalore,5580000,1240,JP Nagar Phase 8,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangalore,5130000,1140,JP Nagar Phase 8,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangalore,4910000,884,Nagarbhavi,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangalore,4910000,884,Nagarbhavi,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangalore,4342000,1241,Electronic City Phase 1,3,0,0,1,1,0,0,1,0,0,0,0,0,1
Bangalore,3338000,954,Electronic City Phase 1,2,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,2578000,737,Electronic City Phase 1,2,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,3415000,976,Electronic City Phase 1,2,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,3114000,890,Electronic City Phase 1,2,0,0,1,1,0,0,1,0,0,0,0,0,1
Bangalore,2879000,823,Electronic City Phase 1,2,0,0,1,0,0,0,1,0,0,0,0,0,1
Bangalore,4485000,1282,Electronic City Phase 1,3,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,3124000,893,Electronic City Phase 1,2,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,4713000,1347,Electronic City Phase 1,3,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,4517000,1291,Electronic City Phase 1,2,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,4734000,1353,Electronic City Phase 1,3,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,3159000,903,Electronic City Phase 1,2,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,4219000,1206,Electronic City Phase 1,3,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,4734000,1353,Electronic City Phase 1,3,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,2578000,743,Electronic City Phase 1,2,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,3645000,1042,Electronic City Phase 1,2,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,4342000,1241,Electronic City Phase 1,2,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,2253000,644,Electronic City Phase 1,1,0,0,1,1,0,0,1,0,0,0,0,0,1
Bangalore,2893000,827,Electronic City Phase 1,2,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,2614000,747,Electronic City Phase 1,2,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,10500000,2000,Nagarbhavi,3,0,0,0,0,0,0,1,0,0,0,0,0,1
Bangalore,4867000,1352,Electronic City Phase 1,3,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,4735000,1352,Electronic City Phase 1,3,0,0,1,1,0,0,1,0,0,0,0,0,1
Bangalore,2653000,737,Electronic City Phase 1,2,0,0,1,1,0,0,1,0,0,0,0,0,1
Bangalore,2862000,795,Electronic City Phase 1,2,0,0,1,1,0,0,1,0,0,0,0,0,1
Bangalore,3339000,954,Electronic City Phase 1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangalore,2962000,823,Electronic City Phase 1,2,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,2880000,823,Electronic City Phase 1,2,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,2318000,644,Electronic City Phase 1,1,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,2254000,644,Electronic City Phase 1,2,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,2254000,644,Electronic City Phase 1,1,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,2973000,826,Electronic City Phase 1,2,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,4870000,1353,Electronic City Phase 1,3,0,0,1,1,0,0,1,0,0,0,0,0,1
Bangalore,2781000,795,Electronic City Phase 1,2,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,4713000,1347,Electronic City Phase 1,3,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,2613000,747,Electronic City Phase 1,2,0,0,1,1,0,0,1,0,0,0,0,0,1
Bangalore,4562000,1304,Electronic City Phase 1,3,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,4783000,1367,Electronic City Phase 1,2,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,4342000,1241,Electronic City Phase 1,2,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,2879000,823,Electronic City Phase 1,2,0,0,1,1,0,0,1,0,0,0,0,0,1
Bangalore,5045000,1370,Electronic City Phase 2,3,0,0,1,0,1,1,1,1,1,0,0,0,1
Bangalore,4362000,1175,Electronic City Phase 2,2,0,0,1,0,1,1,1,1,1,0,0,0,1
Bangalore,5500000,1500,Electronic City Phase 2,3,0,0,1,0,1,1,1,1,1,0,0,0,1
Bangalore,4565000,1233,Electronic City Phase 2,2,0,0,1,0,1,1,1,1,1,0,0,0,1
Bangalore,4000000,1100,Electronic City Phase 2,2,0,0,1,0,1,1,1,1,1,0,0,0,1
Bangalore,4800000,1300,Electronic City Phase 2,3,0,0,1,0,1,1,1,1,1,0,0,0,1
Bangalore,4485000,1210,Electronic City Phase 2,2,0,0,1,0,1,1,1,1,1,0,0,0,1
Bangalore,4011999,1075,Electronic City Phase 2,2,0,0,1,0,1,1,1,1,1,0,0,0,1
Bangalore,4520000,1220,Electronic City Phase 2,2,0,0,1,0,1,1,1,1,1,0,0,0,1
Bangalore,4292000,1155,Electronic City Phase 2,2,0,0,1,0,1,1,1,1,1,0,0,0,1
Bangalore,4730000,1280,Electronic City Phase 2,3,0,0,1,0,1,1,1,1,1,0,0,0,1
Bangalore,4975000,1350,Electronic City Phase 2,3,0,0,1,0,1,1,1,1,1,0,0,0,1
Bangalore,4905000,1330,Electronic City Phase 2,3,0,0,1,0,1,1,1,1,1,0,0,0,1
Bangalore,4222000,1135,Electronic City Phase 2,2,0,0,1,0,1,1,1,1,1,0,0,0,1
Bangalore,3995000,1070,Electronic City Phase 2,2,0,0,1,0,1,1,1,1,1,0,0,0,1
Bangalore,8076000,2019,Kannur on Thanisandra Main Road,3,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,4700000,1005,Nagarbhavi,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bangalore,3579000,1193,Sarjapur,3,0,1,1,1,1,1,1,1,1,1,0,0,1
Bangalore,3372000,1124,Sarjapur,2,0,1,1,1,1,1,1,1,1,1,0,0,1
Bangalore,2922000,974,Sarjapur,2,0,1,1,1,1,1,1,1,1,1,0,0,1
Bangalore,2844000,948,Sarjapur,2,0,1,1,1,1,1,1,1,1,1,0,0,1
Bangalore,2901000,967,Sarjapur,2,0,1,1,1,1,1,1,1,1,1,0,0,1
Bangalore,2820000,940,Sarjapur,2,0,1,1,1,1,1,1,1,1,1,0,0,1
Bangalore,4458000,1486,Sarjapur,3,0,1,1,1,1,1,1,1,1,1,0,0,1
Bangalore,3483000,1161,Sarjapur,3,0,1,1,1,1,1,1,1,1,1,0,0,1
Bangalore,3699000,1233,Sarjapur,3,0,1,1,1,1,1,1,1,1,1,0,0,1
Bangalore,3906000,1302,Sarjapur,3,0,1,1,1,1,1,1,1,1,1,0,0,1
Bangalore,2889000,963,Sarjapur,2,0,1,1,1,1,1,1,1,1,1,0,0,1
Bangalore,3429000,1143,Sarjapur,2,0,1,1,1,1,1,1,1,1,1,0,0,1
Bangalore,4164000,1388,Sarjapur,3,0,1,1,1,1,1,1,1,1,1,0,0,1
Bangalore,3384000,1128,Sarjapur,2,0,1,1,1,1,1,1,1,1,1,0,0,1
Bangalore,2935000,1174,Attibele,2,0,0,1,1,1,1,0,1,1,1,0,0,1
Bangalore,4097000,1639,Attibele,3,0,0,1,1,1,1,0,1,1,1,0,0,1
Bangalore,3202000,1281,Attibele,2,0,0,1,1,1,1,0,1,1,1,0,0,1
Bangalore,2867000,1147,Attibele,2,0,0,1,1,1,1,0,1,1,1,0,0,1
Bangalore,3411999,1365,Attibele,3,0,0,1,1,1,1,0,1,1,1,0,0,1
Bangalore,2436000,870,Bommasandra,2,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,2800000,1000,Bommasandra,2,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,3010000,1075,Chandapura,3,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,2520000,900,Chandapura,2,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,3038000,1085,Chandapura,2,0,0,1,1,0,0,1,1,0,0,0,0,1
Bangalore,3010000,1075,Attibele,3,0,0,1,1,0,1,1,1,1,0,0,0,1
Bangalore,3177000,710,Ramamurthy Nagar,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Bangalore,10600000,2674,Kannur on Thanisandra Main Road,3,0,0,1,1,1,1,1,1,1,1,0,0,1
Bangalore,7200000,1195,Bellandur,2,0,0,1,0,1,0,1,0,1,0,0,0,1
Bangalore,20400000,2360,Thanisandra,3,0,1,1,1,1,1,1,1,1,1,0,0,1
Bangalore,17600000,2307,Thanisandra,3,0,1,1,1,1,1,1,1,1,1,0,0,1
Bangalore,20200000,2127,JP Nagar Phase 7,3,0,0,1,1,1,0,1,1,0,0,0,0,1
Bangalore,10200000,1232,Narayanapura on Hennur Main Road,2,0,0,1,1,0,1,1,1,0,0,0,0,1
Bangalore,4002000,1040,Krishnarajapura,2,0,1,1,1,1,1,1,1,1,1,0,0,0
Bangalore,4568000,1187,Krishnarajapura,2,0,1,1,1,1,1,1,1,1,1,0,0,0
Bangalore,4056000,1054,Krishnarajapura,2,0,1,1,1,1,1,1,1,1,1,0,0,0
Bangalore,4303000,1118,Krishnarajapura,2,0,1,1,1,1,1,1,1,1,1,0,0,0
Bangalore,4299000,1117,Krishnarajapura,2,0,1,1,1,1,1,1,1,1,1,0,0,0
Bangalore,4541000,1180,Krishnarajapura,2,0,1,1,1,1,1,1,1,1,1,0,0,0
Bangalore,4210000,1094,Krishnarajapura,2,0,1,1,1,1,1,1,1,1,1,0,0,0
Bangalore,4195000,1090,Krishnarajapura,2,0,1,1,1,1,1,1,1,1,1,0,0,0
Bangalore,4226000,1098,Krishnarajapura,2,0,1,1,1,1,1,1,1,1,1,0,0,0
